5.43233527575853	4.72185584128593	4.11226928848857	5.83394499129549	5.69906496005140	5.61252175492715	5.33837253764132	5.00616276708927	3.29334580313586	4.47676772352227	5.39253688619504	4.08563131160909	5.16039587814746	4.34063080614378	3.42749441286799	4.25193995679707
5.13361377626798	4.15276404537366	3.62913491963757	6.12397719249223	4.15898965291607	5.54345018798322	5.30235221593040	5.03342208293652	3.09195541193574	5.20770307754239	5.86703663027166	4.47279763667967	5.25409273954329	4.43882988080271	3.49332403447199	5.13617969242717
5.07344490802358	4.27192673084157	4.78016616103905	5.30007935660658	4.84931126294998	4.04140368653444	5.97733355471198	6.02772000143527	2.87180984497085	5.02895524942806	5.01618859711151	3.90732992774032	4.86449583069233	4.41823134243888	3.05409408004969	3.92977235399760
5.58493105144019	4.74071504391993	4.11034484171311	6.68496067055198	5.39994126809091	5.81025055370144	6.23557544579068	5.35015888991210	4.37670117566908	5.21269124110666	5.31214031970431	4.15508346377553	5.36149695283192	4.27722628862604	4.18758398611799	4.84932966113946
4.33112250429605	3.60026964740558	3.58309092232748	5.13751626232516	5.02340966453191	4.83113494076050	5.36229227910528	5.03719640927685	3.16555845915108	4.16275538517613	3.94830916431118	3.57150747056533	3.84048076855375	4.11305306765714	2.98384765024563	3.08040876543057
4.96773427644692	3.41225191045523	3.46889141870954	5.10285597658720	4.39470781067060	4.57728822123763	4.31961138394554	4.45225000178007	2.73638403164358	4.06968401034619	4.42115060407964	3.89576747497210	4.25622304154493	3.64323814772362	2.85466000339809	4.48904345587343
5.55713710026363	4.40504254735415	4.23955530027405	5.91967914631751	5.01638654617393	5.20778680916603	5.66684847291626	5.31298609087980	3.51213511249641	4.85245851116798	5.68111613299679	4.03931519816781	5.13596566489352	3.58252546301422	2.71335206903311	5.57549463403077
3.86430876367627	2.77086863650838	3.24216707283160	3.67426379565022	3.77928463578363	3.95254202627642	3.43641885210448	4.26886139872145	2.44230716965819	3.52293867072616	4.53333513409956	3.36984776072809	3.29947355171903	3.78861912222424	3.03808574826984	3.81810236144280
4.33329602747264	3.68222014659797	3.34360286997149	4.64968569211938	3.87091021800237	4.46991231552673	4.13190257619941	5.27617214434715	1.81955328310297	3.65571639961272	4.66624891841459	3.32865851660164	3.75410099558795	3.60166310158170	2.63159981086873	2.76460145412897
4.43467569950327	3.90986667226903	3.76167580434325	4.25170962546585	4.96906054927478	3.77901957899260	5.12131973371755	5.35410268577465	2.87444298699541	3.78333344624058	4.28061289409505	3.35219741790567	4.02165335459729	3.69278351230531	2.50329866381066	3.78155228975028
5.48191849794491	4.63819961626031	4.29826322022201	5.60250436618937	5.01599694704274	4.95160985369709	6.19847051059649	5.49465089533965	3.13573864045367	4.47445413857379	5.08473268945689	3.99664314175415	4.24268956919400	4.02473602316658	3.29204550930162	4.09363364717003
4.85822012111918	4.13897280810458	3.58915428462255	6.19472830097203	5.58708871213851	4.57760186406245	5.60858773750765	4.86413307691549	3.87348058679299	5.01022093750367	5.29102918298760	3.81353014092748	5.21827316580012	3.78653044099515	2.78659562645043	4.60059088417686
4.57253395614319	2.52261224562273	3.46761888428987	3.66490112667398	3.91729708888216	4.38452124041173	3.94785138812791	3.77619180869148	2.66836635772561	3.44538060483780	4.23856591273827	3.56848297020037	3.65598398954421	3.40239478836555	2.50661295886924	2.63036863185098
6.17733150409318	4.79507613982903	5.29486710601774	7.10739507265330	6.81599432827871	6.09807077570448	7.17023466720557	6.05942982198804	3.87799525521046	5.11853683726953	6.24902222355783	5.08932548720893	6.04644331294310	5.20654432759959	4.08957211936735	4.75437307251860
4.02923638654698	3.92603123547418	3.67332836152978	4.44669184914288	3.90054481128688	4.13664412383044	4.23390452371123	4.50151636298424	2.21661010343435	3.97745037216807	4.76483744127419	3.76705716208142	3.71165558225495	3.49559016336839	2.18657462588595	3.09442319312659
3.89670803358503	4.63876445411351	3.77846707347424	4.76155529026124	4.63914626281331	4.63849777434081	4.82744646092980	4.81182320674495	3.21516007193290	4.58138250048570	3.97117466625547	3.00846562355994	4.82959910846344	4.29500894065149	2.63344530526253	3.71170588508497
